timestamp,CH0,CH1,CH3
2024-09-30 11:00:00,2.315,13.721,-8.269000000000002
2024-09-30 12:00:00,2.313,13.682,-8.272000000000002
2024-09-30 13:00:00,2.313,13.721,-8.269000000000002
2024-09-30 14:00:00,2.312,13.682,-8.272000000000002
2024-09-30 15:00:00,2.315,13.682,-8.272000000000002
2024-09-30 16:00:00,2.314,13.682,-8.272000000000002
2024-09-30 17:00:00,2.314,13.682,-8.272000000000002
2024-09-30 18:00:00,2.314,13.682,-8.275000000000002
2024-09-30 19:00:00,2.316,13.682,-8.275000000000002
2024-09-30 20:00:00,2.316,13.682,-8.275000000000002
2024-09-30 21:00:00,2.315,13.682,-8.275000000000002
2024-09-30 22:00:00,2.316,13.682,-8.275000000000002
2024-09-30 23:00:00,2.316,13.682,-8.273000000000001
2024-10-01 00:00:00,2.316,13.682,-8.271000000000003
2024-10-01 01:00:00,2.316,13.682,-8.269000000000002
2024-10-01 02:00:00,2.316,13.682,-8.269000000000002
2024-10-01 03:00:00,2.317,13.682,-8.269000000000002
2024-10-01 04:00:00,2.317,13.682,-8.269000000000002
2024-10-01 05:00:00,2.317,13.682,-8.269000000000002
2024-10-01 06:00:00,2.317,13.682,-8.269000000000002
2024-10-01 07:00:00,2.318,13.682,-8.269000000000002
2024-10-01 08:00:00,2.318,13.682,-8.269000000000002
2024-10-01 09:00:00,2.318,13.682,-8.269000000000002
2024-10-01 10:00:00,2.318,13.682,-8.269000000000002
2024-10-01 11:00:00,2.318,13.682,-8.269000000000002
2024-10-01 12:00:00,2.319,13.682,-8.269000000000002
2024-10-01 13:00:00,2.319,13.682,-8.269000000000002
2024-10-01 14:00:00,2.319,13.682,-8.269000000000002
2024-10-01 15:00:00,2.319,13.682,-8.269000000000002
2024-10-01 16:00:00,2.319,13.682,-8.269000000000002
2024-10-01 17:00:00,2.321,13.682,-8.269000000000002
2024-10-01 18:00:00,2.321,13.682,-8.269000000000002
2024-10-01 19:00:00,2.321,13.682,-8.269000000000002
2024-10-01 20:00:00,2.321,13.682,-8.269000000000002
2024-10-01 21:00:00,2.321,13.682,-8.269000000000002
2024-10-01 22:00:00,2.322,13.682,
2024-10-01 23:00:00,2.321,13.682,-8.269000000000002
2024-10-02 00:00:00,2.322,13.682,-8.269000000000002
2024-10-02 01:00:00,2.322,13.682,-8.269000000000002
2024-10-02 02:00:00,2.323,13.682,-8.269000000000002
2024-10-02 03:00:00,2.324,13.682,-8.265
2024-10-02 04:00:00,2.324,13.682,-8.265
2024-10-02 05:00:00,2.324,13.682,-8.265
2024-10-02 06:00:00,2.325,13.682,-8.265
2024-10-02 07:00:00,2.325,13.682,-8.265
2024-10-02 08:00:00,2.325,13.682,-8.265
2024-10-02 09:00:00,2.325,13.682,-8.265
2024-10-02 10:00:00,2.326,13.682,-8.265
2024-10-02 11:00:00,2.326,13.682,-8.265
2024-10-02 12:00:00,2.326,13.682,-8.265
2024-10-02 13:00:00,2.327,13.682,-8.265
2024-10-02 14:00:00,2.326,13.682,-8.265
2024-10-02 15:00:00,2.327,13.682,-8.265
2024-10-02 16:00:00,2.327,13.682,-8.265
2024-10-02 17:00:00,2.328,13.682,-8.265
2024-10-02 18:00:00,2.328,13.682,-8.265
2024-10-02 19:00:00,2.328,13.682,-8.265
2024-10-02 20:00:00,2.328,13.682,-8.265
2024-10-02 21:00:00,2.33,13.682,-8.269000000000002
2024-10-02 22:00:00,2.331,13.682,-8.269000000000002
2024-10-02 23:00:00,2.33,13.682,-8.269000000000002
2024-10-03 00:00:00,2.331,13.682,-8.269000000000002
2024-10-03 01:00:00,2.331,13.682,-8.269000000000002
2024-10-03 02:00:00,2.331,13.682,-8.269000000000002
2024-10-03 03:00:00,2.331,13.682,-8.269000000000002
2024-10-03 04:00:00,2.331,13.682,-8.269000000000002
